index,urlkey,timestamp,url,mime,mime-detected,status,digest,length,offset,filename,languages,encoding,redirect,truncated,index_name,success_status,html
55,"nl,slotzuylen)/route-parkeren",20240914232127,https://slotzuylen.nl/route-parkeren/,text/html,text/html,200,7Z4V4EPRK7C36VL2526M74Y2PAHHCRUU,22842,485440020,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00879.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
48,"nl,slotzuylen)/koetshuis-cafe",20240915004943,https://slotzuylen.nl/koetshuis-cafe/,text/html,text/html,200,24VKNTUINU3LBWWOZXK7ZBFDYKLMXEZV,22240,484657533,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00048.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
54,"nl,slotzuylen)/robots.txt",20240914231409,https://slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,652,1062089,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/robotstxt/CC-MAIN-20240914225323-20240915015323-00763.warc.gz,,,,,CC-MAIN-2024-38,not processed,
53,"nl,slotzuylen)/robots.txt",20240914231408,http://slotzuylen.nl/robots.txt,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,588,368087,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/robotstxt/CC-MAIN-20240914225323-20240915015323-00736.warc.gz,,,https://slotzuylen.nl/robots.txt,,CC-MAIN-2024-38,not processed,
52,"nl,slotzuylen)/robots.txt",20240913075132,https://slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,648,1102080,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/robotstxt/CC-MAIN-20240913070112-20240913100112-00763.warc.gz,,,,,CC-MAIN-2024-38,not processed,
51,"nl,slotzuylen)/robots.txt",20240913075130,https://www.slotzuylen.nl/robots.txt,text/plain,text/x-robots,200,7J4LGWJKIEH6FKPFYO3FYDWETCYEISJY,653,1598333,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/robotstxt/CC-MAIN-20240913070112-20240913100112-00358.warc.gz,,,,,CC-MAIN-2024-38,not processed,
50,"nl,slotzuylen)/robots.txt",20240913075130,http://www.slotzuylen.nl/robots.txt,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,595,350135,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/robotstxt/CC-MAIN-20240913070112-20240913100112-00123.warc.gz,,,https://www.slotzuylen.nl/robots.txt,,CC-MAIN-2024-38,not processed,
49,"nl,slotzuylen)/privacyverklaring",20240915000911,https://slotzuylen.nl/privacyverklaring/,text/html,text/html,200,WJWZDUSD6WFCLSP3XSCG4NMSUMJIRUVT,20187,482548419,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00590.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
30,"nl,slotzuylen)/agenda/vriendenconcert",20240915003419,http://slotzuylen.nl/agenda/vriendenconcert/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,599,1105496,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/crawldiagnostics/CC-MAIN-20240914225323-20240915015323-00702.warc.gz,,,https://slotzuylen.nl/agenda/vriendenconcert/,,CC-MAIN-2024-38,not processed,
28,"nl,slotzuylen)/agenda/rondleiding-schijn-bedriegt/2024-10-05",20240915012159,https://slotzuylen.nl/agenda/rondleiding-schijn-bedriegt/2024-10-05/,text/html,text/html,200,YZRORGIY4NVVCRSOVMZAYJN2HBBRDXXJ,24219,499340393,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00875.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
27,"nl,slotzuylen)/agenda/rondleiding-schijn-bedriegt/2024-10-05",20240915012157,http://slotzuylen.nl/agenda/rondleiding-schijn-bedriegt/2024-10-05/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,616,1486479,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/crawldiagnostics/CC-MAIN-20240914225323-20240915015323-00260.warc.gz,,,https://slotzuylen.nl/agenda/rondleiding-schijn-bedriegt/2024-10-05/,,CC-MAIN-2024-38,not processed,
13,"nl,slotzuylen)/agenda/gratis-instaprondleiding-2",20240915005947,http://slotzuylen.nl/agenda/gratis-instaprondleiding-2/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,607,1325051,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/crawldiagnostics/CC-MAIN-20240914225323-20240915015323-00031.warc.gz,,,https://slotzuylen.nl/agenda/gratis-instaprondleiding-2/,,CC-MAIN-2024-38,not processed,
0,"nl,slotzuylen)/",20240914225805,https://slotzuylen.nl/,text/html,text/html,200,7CCBKUB67QLNGNRDD6SJW26SKSMI4HEK,21509,485766981,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00012.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
1,"nl,slotzuylen)/agenda/2018/adel-en-accessoires-2018",20240913093226,http://www.slotzuylen.nl/agenda/2018/adel-en-accessoires-2018/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,613,2692435,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/crawldiagnostics/CC-MAIN-20240913070112-20240913100112-00631.warc.gz,,,https://www.slotzuylen.nl/agenda/2018/adel-en-accessoires-2018/,,CC-MAIN-2024-38,not processed,
2,"nl,slotzuylen)/agenda/2018/adel-en-accessoires-2018",20240913093227,https://www.slotzuylen.nl/agenda/2018/adel-en-accessoires-2018/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,634,29409659,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/crawldiagnostics/CC-MAIN-20240913070112-20240913100112-00280.warc.gz,,,https://slotzuylen.nl/agenda/2018/adel-en-accessoires-2018/,,CC-MAIN-2024-38,not processed,
3,"nl,slotzuylen)/agenda/2018/adel-en-accessoires-2018",20240913093229,https://slotzuylen.nl/agenda/2018/adel-en-accessoires-2018/,text/html,text/html,404,B6FAJYURZNIXI2AI2WAT6Z3UEXXNFLLR,17550,17595728,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/crawldiagnostics/CC-MAIN-20240913070112-20240913100112-00247.warc.gz,,,,,CC-MAIN-2024-38,not processed,
4,"nl,slotzuylen)/agenda/2018/familierondleidingen-in-de-herfstvakantie",20240913082925,https://www.slotzuylen.nl/agenda/2018/familierondleidingen-in-de-herfstvakantie/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,649,29537388,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/crawldiagnostics/CC-MAIN-20240913070112-20240913100112-00686.warc.gz,,,https://slotzuylen.nl/agenda/2018/familierondleidingen-in-de-herfstvakantie/,,CC-MAIN-2024-38,not processed,
6,"nl,slotzuylen)/agenda/2018/herfstconcert",20240913090753,https://www.slotzuylen.nl/agenda/2018/herfstconcert/,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,629,29171215,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/crawldiagnostics/CC-MAIN-20240913070112-20240913100112-00873.warc.gz,,,https://slotzuylen.nl/agenda/2018/herfstconcert/,,CC-MAIN-2024-38,not processed,
7,"nl,slotzuylen)/agenda/2018/herfstconcert",20240913090754,https://slotzuylen.nl/agenda/2018/herfstconcert/,text/html,text/html,404,K2RA26WG3WNRYVALG7NRWBELW7R4WH6L,17521,18151113,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/crawldiagnostics/CC-MAIN-20240913070112-20240913100112-00334.warc.gz,,,,,CC-MAIN-2024-38,not processed,
8,"nl,slotzuylen)/agenda/categorie/agenda",20240915001436,https://slotzuylen.nl/agenda/categorie/agenda/,text/html,text/html,200,N4RUN5U7ZTY2I3HUN6XB6I2VZ42TW7SN,28017,478449247,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00636.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
9,"nl,slotzuylen)/agenda/categorie/agenda/lijst?eventdisplay=past&shortcode=33afbc21",20240915010305,https://slotzuylen.nl/agenda/categorie/agenda/lijst/?shortcode=33afbc21&eventDisplay=past,text/html,text/html,200,6III73GAGFT5GWBVXQBJEEIDJOVJALPO,28063,496071789,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00584.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
10,"nl,slotzuylen)/agenda/finissage-moord-en-brand-slot-zuylen-rampjaar-1672",20240914235806,https://slotzuylen.nl/agenda/finissage-moord-en-brand-slot-zuylen-rampjaar-1672/,text/html,text/html,200,7C56X3UBDWR4VKB4QWI4P5NRMEXHTANV,22956,488951839,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00672.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
11,"nl,slotzuylen)/agenda/garden-party",20240914234438,https://slotzuylen.nl/agenda/garden-party/,text/html,text/html,200,AUGGCQK3FHRSXOMMTP7SHAPBUH5EMMNA,26166,497070581,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00274.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
12,"nl,slotzuylen)/agenda/garden-party/2024-09-22",20240915004111,https://slotzuylen.nl/agenda/garden-party/2024-09-22/,text/html,text/html,200,OFWLTNBYUQVZ42LCLNI7FAM2CEDCNRVB,24588,502894459,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00550.warc.gz,"nld,afr",UTF-8,,,CC-MAIN-2024-38,not processed,
5,"nl,slotzuylen)/agenda/2018/familierondleidingen-in-de-herfstvakantie",20240913082926,https://slotzuylen.nl/agenda/2018/familierondleidingen-in-de-herfstvakantie/,text/html,text/html,404,KFERCXCCH7DQ55U5QEXZVPHV4NPV4WTI,17565,16424735,crawl-data/CC-MAIN-2024-38/segments/1725700651510.65/crawldiagnostics/CC-MAIN-20240913070112-20240913100112-00883.warc.gz,,,,,CC-MAIN-2024-38,not processed,
14,"nl,slotzuylen)/agenda/gratis-instaprondleiding-2",20240915005948,https://slotzuylen.nl/agenda/gratis-instaprondleiding-2/,text/html,text/html,200,MT774ABP6NPK7B4XZBBAENICUAWHKQCW,22331,471131583,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00650.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
21,"nl,slotzuylen)/agenda/lijst?related_series=13025",20240914233426,https://slotzuylen.nl/agenda/lijst/?related_series=13025,text/html,text/html,200,XWVECCHVZAEB76YK7U3RFYRZGGN4PFU6,24306,506812411,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00018.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
15,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3/2024-02-17",20240914231409,http://slotzuylen.nl/agenda/gratis-instaprondleiding-3/2024-02-17/,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,614,1581301,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/crawldiagnostics/CC-MAIN-20240914225323-20240915015323-00477.warc.gz,,,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3/2024-02-17/,,CC-MAIN-2024-38,not processed,
26,"nl,slotzuylen)/agenda/overzicht?related_series=13057",20240915000040,https://slotzuylen.nl/agenda/overzicht/?related_series=13057,text/html,text/html,200,RWIEWOV7LG47WA3U7PMZAP2D4TN7ZFNO,25948,486548590,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00287.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
25,"nl,slotzuylen)/agenda/overzicht?related_series=13013",20240914230005,https://slotzuylen.nl/agenda/overzicht/?related_series=13013,text/html,text/html,200,LCX7U5TS3N743N3TGDIXWIW4VVDGACVQ,24302,498632887,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00159.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
23,"nl,slotzuylen)/agenda/open-monumentendag/2023-09-09",20240914232341,https://slotzuylen.nl/agenda/open-monumentendag/2023-09-09/,text/html,text/html,200,IRI2VT2J75TOQY4E7SUI5GXWRXN23FRP,23265,493782453,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00671.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
22,"nl,slotzuylen)/agenda/lijst?related_series=13057",20240915005153,https://slotzuylen.nl/agenda/lijst/?related_series=13057,text/html,text/html,200,QBYZA2RQKSGAOPPGKT6M6WIXNCHLSXOI,25956,486302558,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00113.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
24,"nl,slotzuylen)/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04",20240915005717,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/,text/html,text/html,200,WFPUACATIB74BVBQNT7QOYVQAIWT4TYV,27996,488059019,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00582.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
20,"nl,slotzuylen)/agenda/hofmuziek-voor-het-hele-gezin-2",20240915010952,https://slotzuylen.nl/agenda/hofmuziek-voor-het-hele-gezin-2/,text/html,text/html,200,76F65SCOKWCMZIGQOIMW4KNORQ2OB5MU,24405,508068840,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00741.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
19,"nl,slotzuylen)/agenda/het-muizenuitje/2024-01-04",20240915001349,https://slotzuylen.nl/agenda/het-muizenuitje/2024-01-04/,text/html,text/html,200,VG7ZVEO55U62VFZIPNQN2BESHW7U57QK,23915,479755249,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00585.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
18,"nl,slotzuylen)/agenda/het-muizenuitje-2/2024-02-23",20240915011451,https://slotzuylen.nl/agenda/het-muizenuitje-2/2024-02-23/,text/html,text/html,200,W2TKVXM7ON6T7ASAIJRDPKPNZ5SBHPWO,23739,491300118,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00526.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
17,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3/2024-02-18",20240915001205,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3/2024-02-18/,text/html,text/html,200,SNQIJX342VVPLEEFA6EYZD6AY5LGXV3S,23083,491804297,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00017.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
16,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3/2024-02-17",20240914231410,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3/2024-02-17/,text/html,text/html,200,W2LLBCPPJRR3PXT4KHKCQPRGS7LWLVVB,23076,490848572,crawl-data/CC-MAIN-2024-38/segments/1725700651601.85/warc/CC-MAIN-20240914225323-20240915015323-00886.warc.gz,nld,UTF-8,,,CC-MAIN-2024-38,not processed,
20,"nl,slotzuylen)/agenda/gratis-kinderrondleiding/2023-08-17",20240805035626,https://slotzuylen.nl/agenda/gratis-kinderrondleiding/2023-08-17/,text/html,text/html,200,GZM6YZUTDHDP2DILLGQKHJTRAFAHES4U,21883,433740460,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00107.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
28,"nl,slotzuylen)/agenda/lijst?eventdisplay=past&related_series=13038&shortcode=90bcba70",20240805031521,https://slotzuylen.nl/agenda/lijst/?related_series=13038&shortcode=90bcba70&eventDisplay=past,text/html,text/html,200,6WZQMU7PPFLLYLM3BYWTKW2N75YKM3K3,23783,431108941,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00211.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
21,"nl,slotzuylen)/agenda/het-muizenuitje-2/2024-02-22",20240805035540,https://slotzuylen.nl/agenda/het-muizenuitje-2/2024-02-22/,text/html,text/html,200,KTAHUVE6RACGMVNS6JXTH6PEM7Y4HSRK,23204,416549118,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00495.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
22,"nl,slotzuylen)/agenda/het-muizenuitje/2023-12-28",20240805035741,https://slotzuylen.nl/agenda/het-muizenuitje/2023-12-28/,text/html,text/html,200,JSOASZV66FJTGL7IJBIF6XTKB4ILGSCX,23375,422728293,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00216.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
23,"nl,slotzuylen)/agenda/hofmuziek-voor-het-hele-gezin",20240805022129,https://slotzuylen.nl/agenda/hofmuziek-voor-het-hele-gezin/,text/html,text/html,200,AYN7FHJKT3773BK4BXBIFTBY3UELFU2Z,23866,423492779,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00810.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
24,"nl,slotzuylen)/agenda/kleinkunstconcert",20240805031720,https://slotzuylen.nl/agenda/kleinkunstconcert/,text/html,text/html,200,YP5I3O4MQPL7RV3W6LBKCVMIJNZA62DV,20351,418642767,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00748.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
25,"nl,slotzuylen)/agenda/lezing-daan-wolfert-een-ramp-voor-de-vechtstreek",20240805023133,https://slotzuylen.nl/agenda/lezing-daan-wolfert-een-ramp-voor-de-vechtstreek/,text/html,text/html,200,W2TULGXTOEAWRFZRESDCE73QLWOXP6I6,22495,449725002,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00026.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
26,"nl,slotzuylen)/agenda/lezing-franje-oranje-door-simone-nieuwenbroek",20240805040741,https://slotzuylen.nl/agenda/lezing-franje-oranje-door-simone-nieuwenbroek/,text/html,text/html,200,XXDGQTBQP2FQOXX5DPFNIATTG4CWZK3I,19826,422369639,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00162.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
27,"nl,slotzuylen)/agenda/lezing-renger-de-bruin-utrechtse-adel-in-1672",20240805035704,https://slotzuylen.nl/agenda/lezing-renger-de-bruin-utrechtse-adel-in-1672/,text/html,text/html,200,3B7TKALC5AO7NKYVU3RYYVEMZP63TEPJ,22558,421298875,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00044.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
35,"nl,slotzuylen)/agenda/maand?related_series=13108",20240805024908,https://slotzuylen.nl/agenda/maand/?related_series=13108,text/html,text/html,200,D76NGFTGXGD7PPJNQ5U63GWAVMSUMBTQ,16739,421177109,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00237.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
30,"nl,slotzuylen)/agenda/lijst?related_series=13108",20240805021815,https://slotzuylen.nl/agenda/lijst/?related_series=13108,text/html,text/html,200,YHUXOPGKVL36E7M5SC3DXRYTON73SUIP,23749,428071047,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00020.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
31,"nl,slotzuylen)/agenda/lijst?related_series=13601",20240805031138,https://slotzuylen.nl/agenda/lijst/?related_series=13601,text/html,text/html,200,ICVCGF2UT5VNYSYQFBRJZMQUVU5G572S,23771,420695994,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00318.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
32,"nl,slotzuylen)/agenda/lijst?related_series=13781",20240805040811,https://slotzuylen.nl/agenda/lijst/?related_series=13781,text/html,text/html,200,BA6F5ZYC57AVUTST4FFZACVIYM4DR2YP,25018,425395108,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00627.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
33,"nl,slotzuylen)/agenda/maand?related_series=13034",20240805033503,https://slotzuylen.nl/agenda/maand/?related_series=13034,text/html,text/html,200,2VAABN5MM3EVKD3L4NEVYFLE3W3MVOWA,16739,427322114,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00265.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
34,"nl,slotzuylen)/agenda/maand?related_series=13038&shortcode=90bcba70",20240805024415,https://slotzuylen.nl/agenda/maand/?related_series=13038&shortcode=90bcba70,text/html,text/html,200,EEVXPU5VRQGILOTFXOCOWIYXUBSTFD2C,16791,416329351,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00157.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
36,"nl,slotzuylen)/agenda/maand?related_series=13601",20240805035814,https://slotzuylen.nl/agenda/maand/?related_series=13601,text/html,text/html,200,6LWNXOASZACHFHTWKTFQSBJYWWBXVE6L,16742,421531262,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00535.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
37,"nl,slotzuylen)/agenda/maand?related_series=13781",20240805023341,https://slotzuylen.nl/agenda/maand/?related_series=13781,text/html,text/html,200,N56F632NS44SQFDZR6DIEPH3VMTXX67M,16759,427847832,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00844.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
18,"nl,slotzuylen)/agenda/garden-party/2024-08-18",20240805030628,https://slotzuylen.nl/agenda/garden-party/2024-08-18/,text/html,text/html,200,NZNPQ6UKHWRSIOHVH3MQCEMHDFOL6VOQ,24209,412180492,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00554.warc.gz,"nld,afr",UTF-8,,,CC-MAIN-2024-33,not processed,
19,"nl,slotzuylen)/agenda/gratis-instaprondleiding-3-2/2024-06-07",20240805040255,https://slotzuylen.nl/agenda/gratis-instaprondleiding-3-2/2024-06-07/,text/html,text/html,200,QAQUIFQA3TYPY5UL724VQQ33WWVT5XJT,22475,419169366,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00226.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
4,"nl,slotzuylen)/actueel/picknick",20240803153259,https://www.slotzuylen.nl/actueel/picknick,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,624,24646803,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00389.warc.gz,,,https://slotzuylen.nl/actueel/picknick,,CC-MAIN-2024-33,not processed,
17,"nl,slotzuylen)/agenda/free-heri-heri-for-all-herdenking-slavernijverleden",20240805032011,https://slotzuylen.nl/agenda/free-heri-heri-for-all-herdenking-slavernijverleden/,text/html,text/html,200,FHXOWIBDPK2YY6Y3G5MWLHCPNJTEBUXS,24044,418999152,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00482.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
7,"nl,slotzuylen)/agenda/2018/eindejaarsrondleidingen",20240803164458,https://slotzuylen.nl/agenda/2018/eindejaarsrondleidingen/,text/html,text/html,404,YSGG6EJWFRYEPX54TOBISNSQROXYGUQV,17031,14330823,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00038.warc.gz,,,,,CC-MAIN-2024-33,not processed,
0,"nl,slotzuylen)/",20240805021652,https://slotzuylen.nl/,text/html,text/html,200,I3PYI5OOBZQOUM3LKSEZA7PUAYML7REX,21840,426247964,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00012.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
1,"nl,slotzuylen)/?eventdisplay=venue&post_type=tribe_venue&tribe_venue=slot-zuylen",20240805040454,https://slotzuylen.nl/?eventDisplay=venue&tribe_venue=slot-zuylen&post_type=tribe_venue,text/html,text/html,200,DE3OKO7K3MV4TLMWBFIOSQG7KLU46PBD,20482,419147935,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/warc/CC-MAIN-20240805021234-20240805051234-00226.warc.gz,nld,UTF-8,,,CC-MAIN-2024-33,not processed,
2,"nl,slotzuylen)/?p=10000511&post_type=tribe_events",20240805022234,https://slotzuylen.nl/?post_type=tribe_events&p=10000511,text/html,text/html,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,676,14844091,crawl-data/CC-MAIN-2024-33/segments/1722640427760.16/crawldiagnostics/CC-MAIN-20240805021234-20240805051234-00110.warc.gz,,,https://slotzuylen.nl/agenda/opera-in-de-kasteeltuin-entfuhrung-aus-dem-serail/2024-07-04/1/,,CC-MAIN-2024-33,not processed,
3,"nl,slotzuylen)/actueel/picknick",20240803153258,http://www.slotzuylen.nl/actueel/picknick,text/html,text/html,301,LGGT76I5HYSS6HQT36GPANELE4H7FWR7,601,1999150,crawl-data/CC-MAIN-2024-33/segments/1722640372747.5/crawldiagnostics/CC-MAIN-20240803153056-20240803183056-00354.warc.gz,,,https://www.slotzuylen.nl/actueel/picknick,,CC-MAIN-2024-33,not processed,
